province,year,category,batch,control_score,score,score_range,segment_count,cumulative_count,rank_range
安徽,2025,物理类,本科批,461,466.0,466,1409,184616,183208-184616
安徽,2025,物理类,本科批,461,465.0,465,1361,185977,184617-185977
安徽,2025,物理类,本科批,461,464.0,464,1348,187325,185978-187325
安徽,2025,物理类,本科批,461,463.0,463,1333,188658,187326-188658
安徽,2025,物理类,本科批,461,462.0,462,1319,189977,188659-189977
安徽,2025,物理类,本科批,461,461.0,461,1439,191416,189978-191416
安徽,2025,物理类,专科批,200,460.0,460,1350,192766,191417-192766
安徽,2025,物理类,专科批,200,459.0,459,1362,194128,192767-194128
安徽,2025,物理类,专科批,200,458.0,458,1368,195496,194129-195496
安徽,2025,物理类,专科批,200,457.0,457,1245,196741,195497-196741
安徽,2025,物理类,专科批,200,456.0,456,1249,197990,196742-197990
安徽,2025,物理类,专科批,200,455.0,455,1331,199321,197991-199321
安徽,2025,物理类,专科批,200,454.0,454,1330,200651,199322-200651
安徽,2025,物理类,专科批,200,453.0,453,1286,201937,200652-201937
安徽,2025,物理类,专科批,200,452.0,452,1256,203193,201938-203193
安徽,2025,物理类,专科批,200,451.0,451,1257,204450,203194-204450
安徽,2025,物理类,专科批,200,450.0,450,1254,205704,204451-205704
安徽,2025,物理类,专科批,200,449.0,449,1325,207029,205705-207029
安徽,2025,物理类,专科批,200,448.0,448,1262,208291,207030-208291
安徽,2025,物理类,专科批,200,447.0,447,1196,209487,208292-209487
安徽,2025,物理类,专科批,200,446.0,446,1242,210729,209488-210729
安徽,2025,物理类,专科批,200,445.0,445,1243,211972,210730-211972
安徽,2025,物理类,专科批,200,444.0,444,1250,213222,211973-213222
安徽,2025,物理类,专科批,200,443.0,443,1173,214395,213223-214395
安徽,2025,物理类,专科批,200,442.0,442,1191,215586,214396-215586
安徽,2025,物理类,专科批,200,441.0,441,1223,216809,215587-216809
安徽,2025,物理类,专科批,200,440.0,440,1095,217904,216810-217904
安徽,2025,物理类,专科批,200,439.0,439,1204,219108,217905-219108
安徽,2025,物理类,专科批,200,438.0,438,1171,220279,219109-220279
安徽,2025,物理类,专科批,200,437.0,437,1106,221385,220280-221385
安徽,2025,物理类,专科批,200,436.0,436,1123,222508,221386-222508
安徽,2025,物理类,专科批,200,435.0,435,1113,223621,222509-223621
安徽,2025,物理类,专科批,200,434.0,434,1136,224757,223622-224757
安徽,2025,物理类,专科批,200,433.0,433,1111,225868,224758-225868
安徽,2025,物理类,专科批,200,432.0,432,1080,226948,225869-226948
安徽,2025,物理类,专科批,200,431.0,431,1100,228048,226949-228048
安徽,2025,物理类,专科批,200,430.0,430,1076,229124,228049-229124
安徽,2025,物理类,专科批,200,429.0,429,1115,230239,229125-230239
安徽,2025,物理类,专科批,200,428.0,428,1089,231328,230240-231328
安徽,2025,物理类,专科批,200,427.0,427,1079,232407,231329-232407
安徽,2025,物理类,专科批,200,426.0,426,1051,233458,232408-233458
安徽,2025,物理类,专科批,200,425.0,425,1054,234512,233459-234512
安徽,2025,物理类,专科批,200,424.0,424,1058,235570,234513-235570
安徽,2025,物理类,专科批,200,423.0,423,1041,236611,235571-236611
安徽,2025,物理类,专科批,200,422.0,422,998,237609,236612-237609
安徽,2025,物理类,专科批,200,421.0,421,999,238608,237610-238608
安徽,2025,物理类,专科批,200,420.0,420,950,239558,238609-239558
安徽,2025,物理类,专科批,200,419.0,419,947,240505,239559-240505
安徽,2025,物理类,专科批,200,418.0,418,961,241466,240506-241466
安徽,2025,物理类,专科批,200,417.0,417,984,242450,241467-242450
安徽,2025,物理类,专科批,200,416.0,416,966,243416,242451-243416
安徽,2025,物理类,专科批,200,415.0,415,935,244351,243417-244351
安徽,2025,物理类,专科批,200,414.0,414,915,245266,244352-245266
安徽,2025,物理类,专科批,200,413.0,413,920,246186,245267-246186
安徽,2025,物理类,专科批,200,412.0,412,955,247141,246187-247141
安徽,2025,物理类,专科批,200,411.0,411,868,248009,247142-248009
安徽,2025,物理类,专科批,200,410.0,410,907,248916,248010-248916
安徽,2025,物理类,专科批,200,409.0,409,883,249799,248917-249799
安徽,2025,物理类,专科批,200,408.0,408,878,250677,249800-250677
安徽,2025,物理类,专科批,200,407.0,407,916,251593,250678-251593
安徽,2025,物理类,专科批,200,406.0,406,867,252460,251594-252460
安徽,2025,物理类,专科批,200,405.0,405,890,253350,252461-253350
安徽,2025,物理类,专科批,200,404.0,404,863,254213,253351-254213
安徽,2025,物理类,专科批,200,403.0,403,837,255050,254214-255050
安徽,2025,物理类,专科批,200,402.0,402,828,255878,255051-255878
安徽,2025,物理类,专科批,200,401.0,401,823,256701,255879-256701
安徽,2025,物理类,专科批,200,400.0,400,847,257548,256702-257548
安徽,2025,物理类,专科批,200,399.0,399,779,258327,257549-258327
安徽,2025,物理类,专科批,200,398.0,398,828,259155,258328-259155
安徽,2025,物理类,专科批,200,397.0,397,817,259972,259156-259972
安徽,2025,物理类,专科批,200,396.0,396,859,260831,259973-260831
安徽,2025,物理类,专科批,200,395.0,395,808,261639,260832-261639
安徽,2025,物理类,专科批,200,394.0,394,759,262398,261640-262398
安徽,2025,物理类,专科批,200,393.0,393,757,263155,262399-263155
安徽,2025,物理类,专科批,200,392.0,392,764,263919,263156-263919
安徽,2025,物理类,专科批,200,391.0,391,767,264686,263920-264686
安徽,2025,物理类,专科批,200,390.0,390,715,265401,264687-265401
安徽,2025,物理类,专科批,200,389.0,389,762,266163,265402-266163
安徽,2025,物理类,专科批,200,388.0,388,705,266868,266164-266868
安徽,2025,物理类,专科批,200,387.0,387,695,267563,266869-267563
安徽,2025,物理类,专科批,200,386.0,386,728,268291,267564-268291
安徽,2025,物理类,专科批,200,385.0,385,721,269012,268292-269012
安徽,2025,物理类,专科批,200,384.0,384,712,269724,269013-269724
安徽,2025,物理类,专科批,200,383.0,383,677,270401,269725-270401
安徽,2025,物理类,专科批,200,382.0,382,690,271091,270402-271091
安徽,2025,物理类,专科批,200,381.0,381,700,271791,271092-271791
安徽,2025,物理类,专科批,200,380.0,380,654,272445,271792-272445
安徽,2025,物理类,专科批,200,379.0,379,688,273133,272446-273133
安徽,2025,物理类,专科批,200,378.0,378,701,273834,273134-273834
安徽,2025,物理类,专科批,200,377.0,377,672,274506,273835-274506
安徽,2025,物理类,专科批,200,376.0,376,635,275141,274507-275141
安徽,2025,物理类,专科批,200,375.0,375,694,275835,275142-275835
安徽,2025,物理类,专科批,200,374.0,374,647,276482,275836-276482
安徽,2025,物理类,专科批,200,373.0,373,659,277141,276483-277141
安徽,2025,物理类,专科批,200,372.0,372,655,277796,277142-277796
安徽,2025,物理类,专科批,200,371.0,371,623,278419,277797-278419
安徽,2025,物理类,专科批,200,370.0,370,661,279080,278420-279080
安徽,2025,物理类,专科批,200,369.0,369,647,279727,279081-279727
安徽,2025,物理类,专科批,200,368.0,368,657,280384,279728-280384
安徽,2025,物理类,专科批,200,367.0,367,629,281013,280385-281013
安徽,2025,物理类,专科批,200,366.0,366,564,281577,281014-281577
安徽,2025,物理类,专科批,200,365.0,365,623,282200,281578-282200
安徽,2025,物理类,专科批,200,364.0,364,600,282800,282201-282800
安徽,2025,物理类,专科批,200,363.0,363,551,283351,282801-283351
安徽,2025,物理类,专科批,200,362.0,362,599,283950,283352-283950
安徽,2025,物理类,专科批,200,361.0,361,564,284514,283951-284514
安徽,2025,物理类,专科批,200,360.0,360,577,285091,284515-285091
安徽,2025,物理类,专科批,200,359.0,359,556,285647,285092-285647
安徽,2025,物理类,专科批,200,358.0,358,494,286141,285648-286141
安徽,2025,物理类,专科批,200,357.0,357,573,286714,286142-286714
安徽,2025,物理类,专科批,200,356.0,356,579,287293,286715-287293
安徽,2025,物理类,专科批,200,355.0,355,523,287816,287294-287816
安徽,2025,物理类,专科批,200,354.0,354,509,288325,287817-288325
安徽,2025,物理类,专科批,200,353.0,353,518,288843,288326-288843
安徽,2025,物理类,专科批,200,352.0,352,515,289358,288844-289358
安徽,2025,物理类,专科批,200,351.0,351,481,289839,289359-289839
安徽,2025,物理类,专科批,200,350.0,350,454,290293,289840-290293
安徽,2025,物理类,专科批,200,349.0,349,460,290753,290294-290753
安徽,2025,物理类,专科批,200,348.0,348,475,291228,290754-291228
安徽,2025,物理类,专科批,200,347.0,347,476,291704,291229-291704
安徽,2025,物理类,专科批,200,346.0,346,451,292155,291705-292155
安徽,2025,物理类,专科批,200,345.0,345,503,292658,292156-292658
安徽,2025,物理类,专科批,200,344.0,344,439,293097,292659-293097
安徽,2025,物理类,专科批,200,343.0,343,448,293545,293098-293545
安徽,2025,物理类,专科批,200,342.0,342,453,293998,293546-293998
安徽,2025,物理类,专科批,200,341.0,341,469,294467,293999-294467
安徽,2025,物理类,专科批,200,340.0,340,456,294923,294468-294923
安徽,2025,物理类,专科批,200,339.0,339,426,295349,294924-295349
安徽,2025,物理类,专科批,200,338.0,338,398,295747,295350-295747
安徽,2025,物理类,专科批,200,337.0,337,425,296172,295748-296172
安徽,2025,物理类,专科批,200,336.0,336,384,296556,296173-296556
安徽,2025,物理类,专科批,200,335.0,335,412,296968,296557-296968
安徽,2025,物理类,专科批,200,334.0,334,404,297372,296969-297372
安徽,2025,物理类,专科批,200,333.0,333,423,297795,297373-297795
安徽,2025,物理类,专科批,200,332.0,332,381,298176,297796-298176
安徽,2025,物理类,专科批,200,331.0,331,371,298547,298177-298547
安徽,2025,物理类,专科批,200,330.0,330,393,298940,298548-298940
安徽,2025,物理类,专科批,200,329.0,329,401,299341,298941-299341
安徽,2025,物理类,专科批,200,328.0,328,392,299733,299342-299733
安徽,2025,物理类,专科批,200,327.0,327,363,300096,299734-300096
安徽,2025,物理类,专科批,200,326.0,326,354,300450,300097-300450
安徽,2025,物理类,专科批,200,325.0,325,372,300822,300451-300822
安徽,2025,物理类,专科批,200,324.0,324,391,301213,300823-301213
安徽,2025,物理类,专科批,200,323.0,323,345,301558,301214-301558
安徽,2025,物理类,专科批,200,322.0,322,358,301916,301559-301916
安徽,2025,物理类,专科批,200,321.0,321,327,302243,301917-302243
安徽,2025,物理类,专科批,200,320.0,320,327,302570,302244-302570
安徽,2025,物理类,专科批,200,319.0,319,342,302912,302571-302912
安徽,2025,物理类,专科批,200,318.0,318,334,303246,302913-303246
安徽,2025,物理类,专科批,200,317.0,317,312,303558,303247-303558
安徽,2025,物理类,专科批,200,316.0,316,336,303894,303559-303894
安徽,2025,物理类,专科批,200,315.0,315,299,304193,303895-304193
安徽,2025,物理类,专科批,200,314.0,314,351,304544,304194-304544
安徽,2025,物理类,专科批,200,313.0,313,324,304868,304545-304868
安徽,2025,物理类,专科批,200,312.0,312,328,305196,304869-305196
安徽,2025,物理类,专科批,200,311.0,311,276,305472,305197-305472
安徽,2025,物理类,专科批,200,310.0,310,314,305786,305473-305786
安徽,2025,物理类,专科批,200,309.0,309,289,306075,305787-306075
安徽,2025,物理类,专科批,200,308.0,308,293,306368,306076-306368
安徽,2025,物理类,专科批,200,307.0,307,294,306662,306369-306662
安徽,2025,物理类,专科批,200,306.0,306,252,306914,306663-306914
安徽,2025,物理类,专科批,200,305.0,305,276,307190,306915-307190
安徽,2025,物理类,专科批,200,304.0,304,302,307492,307191-307492
安徽,2025,物理类,专科批,200,303.0,303,257,307749,307493-307749
安徽,2025,物理类,专科批,200,302.0,302,283,308032,307750-308032
安徽,2025,物理类,专科批,200,301.0,301,261,308293,308033-308293
安徽,2025,物理类,专科批,200,300.0,300,257,308550,308294-308550
安徽,2025,物理类,专科批,200,299.0,299,276,308826,308551-308826
安徽,2025,物理类,专科批,200,298.0,298,304,309130,308827-309130
安徽,2025,物理类,专科批,200,297.0,297,234,309364,309131-309364
安徽,2025,物理类,专科批,200,296.0,296,223,309587,309365-309587
安徽,2025,物理类,专科批,200,295.0,295,245,309832,309588-309832
安徽,2025,物理类,专科批,200,294.0,294,227,310059,309833-310059
安徽,2025,物理类,专科批,200,293.0,293,241,310300,310060-310300
安徽,2025,物理类,专科批,200,292.0,292,249,310549,310301-310549
安徽,2025,物理类,专科批,200,291.0,291,232,310781,310550-310781
安徽,2025,物理类,专科批,200,290.0,290,250,311031,310782-311031
安徽,2025,物理类,专科批,200,289.0,289,234,311265,311032-311265
安徽,2025,物理类,专科批,200,288.0,288,224,311489,311266-311489
安徽,2025,物理类,专科批,200,287.0,287,199,311688,311490-311688
