province,year,category,batch,control_score,score,score_range,segment_count,cumulative_count,rank_range
重庆,2025,物理类,本科批,425,446.0,446,520,93312,92793-93312
重庆,2025,物理类,本科批,425,445.0,445,503,93815,93313-93815
重庆,2025,物理类,本科批,425,444.0,444,481,94296,93816-94296
重庆,2025,物理类,本科批,425,443.0,443,503,94799,94297-94799
重庆,2025,物理类,本科批,425,442.0,442,518,95317,94800-95317
重庆,2025,物理类,本科批,425,441.0,441,484,95801,95318-95801
重庆,2025,物理类,本科批,425,440.0,440,488,96289,95802-96289
重庆,2025,物理类,本科批,425,439.0,439,484,96773,96290-96773
重庆,2025,物理类,本科批,425,438.0,438,496,97269,96774-97269
重庆,2025,物理类,本科批,425,437.0,437,503,97772,97270-97772
重庆,2025,物理类,本科批,425,436.0,436,488,98260,97773-98260
重庆,2025,物理类,本科批,425,435.0,435,439,98699,98261-98699
重庆,2025,物理类,本科批,425,434.0,434,451,99150,98700-99150
重庆,2025,物理类,本科批,425,433.0,433,495,99645,99151-99645
重庆,2025,物理类,本科批,425,432.0,432,447,100092,99646-100092
重庆,2025,物理类,本科批,425,431.0,431,451,100543,100093-100543
重庆,2025,物理类,本科批,425,430.0,430,445,100988,100544-100988
重庆,2025,物理类,本科批,425,429.0,429,450,101438,100989-101438
重庆,2025,物理类,本科批,425,428.0,428,479,101917,101439-101917
重庆,2025,物理类,本科批,425,427.0,427,447,102364,101918-102364
重庆,2025,物理类,本科批,425,426.0,426,423,102787,102365-102787
重庆,2025,物理类,本科批,425,425.0,425,432,103219,102788-103219
重庆,2025,物理类,专科批,180,424.0,424,434,103653,103220-103653
重庆,2025,物理类,专科批,180,423.0,423,413,104066,103654-104066
重庆,2025,物理类,专科批,180,422.0,422,460,104526,104067-104526
重庆,2025,物理类,专科批,180,421.0,421,461,104987,104527-104987
重庆,2025,物理类,专科批,180,420.0,420,438,105425,104988-105425
重庆,2025,物理类,专科批,180,419.0,419,395,105820,105426-105820
重庆,2025,物理类,专科批,180,418.0,418,405,106225,105821-106225
重庆,2025,物理类,专科批,180,417.0,417,407,106632,106226-106632
重庆,2025,物理类,专科批,180,416.0,416,429,107061,106633-107061
重庆,2025,物理类,专科批,180,415.0,415,412,107473,107062-107473
重庆,2025,物理类,专科批,180,414.0,414,379,107852,107474-107852
重庆,2025,物理类,专科批,180,413.0,413,425,108277,107853-108277
重庆,2025,物理类,专科批,180,412.0,412,391,108668,108278-108668
