province,year,category,batch,control_score,score,score_range,segment_count,cumulative_count,rank_range
浙江,2025,综合,普通类二段,268,414.0,414,583,246944,246362-246944
浙江,2025,综合,普通类二段,268,413.0,413,567,247511,246945-247511
浙江,2025,综合,普通类二段,268,412.0,412,538,248049,247512-248049
浙江,2025,综合,普通类二段,268,411.0,411,604,248653,248050-248653
浙江,2025,综合,普通类二段,268,410.0,410,564,249217,248654-249217
浙江,2025,综合,普通类二段,268,409.0,409,567,249784,249218-249784
浙江,2025,综合,普通类二段,268,408.0,408,517,250301,249785-250301
浙江,2025,综合,普通类二段,268,407.0,407,570,250871,250302-250871
浙江,2025,综合,普通类二段,268,406.0,406,589,251460,250872-251460
浙江,2025,综合,普通类二段,268,405.0,405,547,252007,251461-252007
浙江,2025,综合,普通类二段,268,404.0,404,518,252525,252008-252525
浙江,2025,综合,普通类二段,268,403.0,403,516,253041,252526-253041
浙江,2025,综合,普通类二段,268,402.0,402,500,253541,253042-253541
浙江,2025,综合,普通类二段,268,401.0,401,497,254038,253542-254038
浙江,2025,综合,普通类二段,268,400.0,400,518,254556,254039-254556
浙江,2025,综合,普通类二段,268,399.0,399,524,255080,254557-255080
浙江,2025,综合,普通类二段,268,398.0,398,521,255601,255081-255601
浙江,2025,综合,普通类二段,268,397.0,397,474,256075,255602-256075
浙江,2025,综合,普通类二段,268,396.0,396,535,256610,256076-256610
浙江,2025,综合,普通类二段,268,395.0,395,462,257072,256611-257072
浙江,2025,综合,普通类二段,268,394.0,394,498,257570,257073-257570
浙江,2025,综合,普通类二段,268,393.0,393,505,258075,257571-258075
浙江,2025,综合,普通类二段,268,392.0,392,506,258581,258076-258581
浙江,2025,综合,普通类二段,268,391.0,391,462,259043,258582-259043
浙江,2025,综合,普通类二段,268,390.0,390,473,259516,259044-259516
浙江,2025,综合,普通类二段,268,389.0,389,462,259978,259517-259978
浙江,2025,综合,普通类二段,268,388.0,388,465,260443,259979-260443
浙江,2025,综合,普通类二段,268,387.0,387,437,260880,260444-260880
浙江,2025,综合,普通类二段,268,386.0,386,458,261338,260881-261338
浙江,2025,综合,普通类二段,268,385.0,385,404,261742,261339-261742
浙江,2025,综合,普通类二段,268,384.0,384,434,262176,261743-262176
浙江,2025,综合,普通类二段,268,383.0,383,411,262587,262177-262587
浙江,2025,综合,普通类二段,268,382.0,382,410,262997,262588-262997
浙江,2025,综合,普通类二段,268,381.0,381,438,263435,262998-263435
浙江,2025,综合,普通类二段,268,380.0,380,396,263831,263436-263831
浙江,2025,综合,普通类二段,268,379.0,379,408,264239,263832-264239
浙江,2025,综合,普通类二段,268,378.0,378,440,264679,264240-264679
浙江,2025,综合,普通类二段,268,377.0,377,433,265112,264680-265112
浙江,2025,综合,普通类二段,268,376.0,376,398,265510,265113-265510
浙江,2025,综合,普通类二段,268,375.0,375,364,265874,265511-265874
浙江,2025,综合,普通类二段,268,374.0,374,427,266301,265875-266301
浙江,2025,综合,普通类二段,268,373.0,373,393,266694,266302-266694
浙江,2025,综合,普通类二段,268,372.0,372,400,267094,266695-267094
浙江,2025,综合,普通类二段,268,371.0,371,359,267453,267095-267453
浙江,2025,综合,普通类二段,268,370.0,370,399,267852,267454-267852
浙江,2025,综合,普通类二段,268,369.0,369,367,268219,267853-268219
浙江,2025,综合,普通类二段,268,368.0,368,370,268589,268220-268589
浙江,2025,综合,普通类二段,268,367.0,367,368,268957,268590-268957
浙江,2025,综合,普通类二段,268,366.0,366,345,269302,268958-269302
浙江,2025,综合,普通类二段,268,365.0,365,336,269638,269303-269638
浙江,2025,综合,普通类二段,268,364.0,364,347,269985,269639-269985
浙江,2025,综合,普通类二段,268,363.0,363,338,270323,269986-270323
浙江,2025,综合,普通类二段,268,362.0,362,320,270643,270324-270643
浙江,2025,综合,普通类二段,268,361.0,361,364,271007,270644-271007
浙江,2025,综合,普通类二段,268,360.0,360,331,271338,271008-271338
浙江,2025,综合,普通类二段,268,359.0,359,311,271649,271339-271649
浙江,2025,综合,普通类二段,268,358.0,358,313,271962,271650-271962
浙江,2025,综合,普通类二段,268,357.0,357,314,272276,271963-272276
浙江,2025,综合,普通类二段,268,356.0,356,293,272569,272277-272569
浙江,2025,综合,普通类二段,268,355.0,355,303,272872,272570-272872
浙江,2025,综合,普通类二段,268,354.0,354,301,273173,272873-273173
浙江,2025,综合,普通类二段,268,353.0,353,298,273471,273174-273471
浙江,2025,综合,普通类二段,268,352.0,352,307,273778,273472-273778
浙江,2025,综合,普通类二段,268,351.0,351,301,274079,273779-274079
浙江,2025,综合,普通类二段,268,350.0,350,273,274352,274080-274352
浙江,2025,综合,普通类二段,268,349.0,349,286,274638,274353-274638
浙江,2025,综合,普通类二段,268,348.0,348,261,274899,274639-274899
浙江,2025,综合,普通类二段,268,347.0,347,277,275176,274900-275176
浙江,2025,综合,普通类二段,268,346.0,346,255,275431,275177-275431
浙江,2025,综合,普通类二段,268,345.0,345,263,275694,275432-275694
浙江,2025,综合,普通类二段,268,344.0,344,230,275924,275695-275924
浙江,2025,综合,普通类二段,268,343.0,343,254,276178,275925-276178
浙江,2025,综合,普通类二段,268,342.0,342,215,276393,276179-276393
浙江,2025,综合,普通类二段,268,341.0,341,272,276665,276394-276665
浙江,2025,综合,普通类二段,268,340.0,340,245,276910,276666-276910
浙江,2025,综合,普通类二段,268,339.0,339,235,277145,276911-277145
浙江,2025,综合,普通类二段,268,338.0,338,225,277370,277146-277370
浙江,2025,综合,普通类二段,268,337.0,337,241,277611,277371-277611
浙江,2025,综合,普通类二段,268,336.0,336,264,277875,277612-277875
浙江,2025,综合,普通类二段,268,335.0,335,252,278127,277876-278127
浙江,2025,综合,普通类二段,268,334.0,334,228,278355,278128-278355
浙江,2025,综合,普通类二段,268,333.0,333,234,278589,278356-278589
浙江,2025,综合,普通类二段,268,332.0,332,215,278804,278590-278804
浙江,2025,综合,普通类二段,268,331.0,331,229,279033,278805-279033
浙江,2025,综合,普通类二段,268,330.0,330,222,279255,279034-279255
浙江,2025,综合,普通类二段,268,329.0,329,208,279463,279256-279463
浙江,2025,综合,普通类二段,268,328.0,328,228,279691,279464-279691
浙江,2025,综合,普通类二段,268,327.0,327,206,279897,279692-279897
浙江,2025,综合,普通类二段,268,326.0,326,190,280087,279898-280087
浙江,2025,综合,普通类二段,268,325.0,325,186,280273,280088-280273
浙江,2025,综合,普通类二段,268,324.0,324,189,280462,280274-280462
浙江,2025,综合,普通类二段,268,323.0,323,198,280660,280463-280660
浙江,2025,综合,普通类二段,268,322.0,322,207,280867,280661-280867
浙江,2025,综合,普通类二段,268,321.0,321,201,281068,280868-281068
浙江,2025,综合,普通类二段,268,320.0,320,192,281260,281069-281260
浙江,2025,综合,普通类二段,268,319.0,319,169,281429,281261-281429
浙江,2025,综合,普通类二段,268,318.0,318,177,281606,281430-281606
浙江,2025,综合,普通类二段,268,317.0,317,195,281801,281607-281801
浙江,2025,综合,普通类二段,268,316.0,316,204,282005,281802-282005
浙江,2025,综合,普通类二段,268,315.0,315,165,282170,282006-282170
浙江,2025,综合,普通类二段,268,314.0,314,191,282361,282171-282361
浙江,2025,综合,普通类二段,268,313.0,313,162,282523,282362-282523
浙江,2025,综合,普通类二段,268,312.0,312,190,282713,282524-282713
浙江,2025,综合,普通类二段,268,311.0,311,165,282878,282714-282878
浙江,2025,综合,普通类二段,268,310.0,310,146,283024,282879-283024
浙江,2025,综合,普通类二段,268,309.0,309,190,283214,283025-283214
浙江,2025,综合,普通类二段,268,308.0,308,180,283394,283215-283394
浙江,2025,综合,普通类二段,268,307.0,307,159,283553,283395-283553
浙江,2025,综合,普通类二段,268,306.0,306,160,283713,283554-283713
浙江,2025,综合,普通类二段,268,305.0,305,157,283870,283714-283870
浙江,2025,综合,普通类二段,268,304.0,304,143,284013,283871-284013
浙江,2025,综合,普通类二段,268,303.0,303,154,284167,284014-284167
浙江,2025,综合,普通类二段,268,302.0,302,159,284326,284168-284326
